,vin,triggerType_triggerType,triggerType_context,createdDateTime,receivedDateTime,hrTotalVehicleDistance,totalEngineHours,grossCombinationVehicleWeight,snapshotData_gnssPosition_latitude,snapshotData_gnssPosition_longitude,snapshotData_gnssPosition_heading,snapshotData_gnssPosition_speed,snapshotData_gnssPosition_positionDateTime,snapshotData_wheelBasedSpeed,snapshotData_fuelType,snapshotData_fuelLevel1,snapshotData_catalystFuelLevel,snapshotData_driver1WorkingState,snapshotData_driver2WorkingState,snapshotData_ambientAirTemperature,uptimeData_engineCoolantTemperature,uptimeData_serviceBrakeAirPressureCircuit1,uptimeData_serviceBrakeAirPressureCircuit2
2882,XLRTEF5300G450805,TIMER,RFMS,2024-05-23T06:34:18.911Z,2024-05-23T06:39:12.440Z,105948415,2074,40000,46.881235,2.421056,345,22.83,2024-05-23T06:34:04.000Z,84.0,Diesel,90.4,77,DRIVE,DRIVER_AVAILABLE,12,87,1096,1104
2883,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-23T06:35:17.750Z,2024-05-23T06:40:09.422Z,105950020,0,40000,46.894151,2.417802,353,22.79,2024-05-23T06:35:08.000Z,84.0,Diesel,90.0,77,DRIVE,,12,86,1096,1096
2884,XLRTEF5300G450805,TIMER,RFMS,2024-05-23T06:39:18.597Z,2024-05-23T06:44:10.884Z,105955495,2074,40000,46.940279,2.418658,339,22.75,2024-05-23T06:39:04.000Z,84.0,Diesel,90.0,76,DRIVE,DRIVER_AVAILABLE,13,86,1088,1088
2885,XLRTEF5300G450805,TIMER,RFMS,2024-05-23T06:44:19.239Z,2024-05-23T06:49:11.101Z,105962570,2074,40000,46.997053,2.406339,338,22.09,2024-05-23T06:44:04.000Z,83.0,Diesel,89.6,75,DRIVE,DRIVER_AVAILABLE,12,85,1080,1080
2886,XLRTEF5300G450805,TIMER,RFMS,2024-05-23T06:49:18.914Z,2024-05-23T06:54:11.016Z,105969650,2074,40000,47.04045,2.34984,290,22.74,2024-05-23T06:49:04.000Z,84.0,Diesel,89.6,74,DRIVE,DRIVER_AVAILABLE,12,86,1112,1112
2887,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-23T06:52:50.424Z,2024-05-23T06:57:47.985Z,105975015,0,40000,47.065037,2.293465,305,22.77,2024-05-23T06:52:47.000Z,84.0,Diesel,88.8,74,DRIVE,,13,82,1096,1096
2888,XLRTEF5300G450805,TIMER,RFMS,2024-05-23T06:54:18.917Z,2024-05-23T06:59:11.923Z,105976760,2074,40000,47.075572,2.275496,317,22.82,2024-05-23T06:54:06.000Z,84.0,Diesel,88.4,73,DRIVE,DRIVER_AVAILABLE,13,84,1096,1096
2889,XLRTEF5300G450805,TIMER,RFMS,2024-05-23T06:59:18.931Z,2024-05-23T07:04:15.204Z,105983835,2074,40000,47.1115,2.203032,317,22.65,2024-05-23T06:59:07.000Z,84.0,Diesel,88.4,73,DRIVE,DRIVER_AVAILABLE,13,84,1088,1088
2890,XLRTEF5300G450805,TIMER,RFMS,2024-05-23T07:04:18.932Z,2024-05-23T07:09:13.093Z,105990915,2074,40000,47.16999,2.180703,346,22.81,2024-05-23T07:04:07.000Z,84.0,Diesel,87.6,73,DRIVE,DRIVER_AVAILABLE,13,85,1088,1088
2891,XLRTEF5300G450805,TIMER,RFMS,2024-05-23T07:09:18.939Z,2024-05-23T07:14:13.705Z,105997995,2074,40000,47.210329,2.117029,327,22.77,2024-05-23T07:09:07.000Z,84.0,Diesel,88.4,72,DRIVE,DRIVER_AVAILABLE,13,88,1080,1080
2892,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-23T07:10:33.097Z,2024-05-23T07:15:27.356Z,106000005,0,40000,47.224959,2.10698,328,22.05,2024-05-23T07:10:27.000Z,82.0,Diesel,88.4,73,DRIVE,,13,90,1072,1072
2893,XLRTEF5300G450805,TIMER,RFMS,2024-05-23T07:14:18.926Z,2024-05-23T07:19:12.441Z,106004990,2074,40000,47.251134,2.054896,311,22.86,2024-05-23T07:14:07.000Z,84.0,Diesel,88.0,73,DRIVE,DRIVER_AVAILABLE,13,85,1056,1056
2894,XLRTEF5300G450805,TIMER,RFMS,2024-05-23T07:19:19.253Z,2024-05-23T07:24:11.737Z,106011960,2074,40000,47.290424,2.015377,282,22.82,2024-05-23T07:19:08.000Z,84.0,Diesel,87.6,73,DRIVE,DRIVER_AVAILABLE,13,84,1096,1096
2895,XLRTEF5300G450805,TIMER,RFMS,2024-05-23T07:24:18.934Z,2024-05-23T07:29:11.239Z,106019040,2074,40000,47.29464,1.925908,274,22.81,2024-05-23T07:24:08.000Z,84.0,Diesel,86.4,72,DRIVE,DRIVER_AVAILABLE,13,86,1072,1072
2896,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-23T07:28:15.775Z,2024-05-23T07:33:14.795Z,106025010,0,40000,47.30468,1.85554,306,22.48,2024-05-23T07:28:14.000Z,83.0,Diesel,86.0,73,DRIVE,,14,84,1064,1064
2897,XLRTEF5300G450805,TIMER,RFMS,2024-05-23T07:29:18.939Z,2024-05-23T07:34:11.105Z,106026095,2074,40000,47.30927,1.840531,286,22.82,2024-05-23T07:29:09.000Z,84.0,Diesel,86.0,73,DRIVE,DRIVER_AVAILABLE,13,85,1064,1064
2898,XLRTEF5300G450805,TIMER,RFMS,2024-05-23T07:34:18.943Z,2024-05-23T07:39:12.140Z,106033160,2074,40000,47.321712,1.752512,268,22.85,2024-05-23T07:34:09.000Z,84.0,Diesel,86.0,72,DRIVE,DRIVER_AVAILABLE,14,85,1056,1056
2899,XLRTEF5300G450805,TIMER,RFMS,2024-05-23T07:39:18.934Z,2024-05-23T07:44:10.969Z,106040250,2075,40000,47.340473,1.670968,255,22.79,2024-05-23T07:39:09.000Z,84.0,Diesel,85.6,72,DRIVE,DRIVER_AVAILABLE,14,87,1016,1024
2900,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-05-24T03:00:20.743Z,2024-05-24T03:05:24.919Z,106460250,0,0,47.660738,-2.971431,0,0.0,2024-05-24T03:00:20.000Z,0.0,Diesel,66.8,0,DRIVER_AVAILABLE,REST,0,0,0,0
2901,XLRTEF5300G450805,ENGINE_ON,RFMS,2024-05-24T02:59:51.524Z,2024-05-24T03:05:27.099Z,106460250,0,655350,-9999.0,-9999.0,-9999,-9999.0,,0.0,Diesel,66.8,65,REST,REST,7,20,536,536
2902,XLRTEF5300G450805,IGNITION_ON,RFMS,2024-05-24T02:59:51.265Z,2024-05-24T03:05:27.100Z,106460250,0,655350,47.6608,-2.97141,0,0.0,,0.0,Diesel,0.0,65,REST,REST,20,20,2040,2040
2903,XLRTEF5300G450805,ENGINE_ON,RFMS,2024-05-24T02:59:51.265Z,2024-05-24T03:05:27.100Z,0,0,0,47.6608,-2.97141,0,0.0,,0.0,Diesel,0.0,0,,,0,0,0,0
2904,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-05-24T03:03:29.068Z,2024-05-24T03:08:23.110Z,106460255,0,0,47.660777,-2.971371,48,1.7,2024-05-24T03:03:29.000Z,5.0,Diesel,66.4,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
2905,XLRTEF5300G450805,DRIVER_2_WORKING_STATE_CHANGED,RFMS,2024-05-24T03:03:29.068Z,2024-05-24T03:08:24.284Z,106460255,0,0,47.660777,-2.971371,48,1.7,2024-05-24T03:03:29.000Z,5.0,Diesel,66.4,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
2906,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T03:04:50.326Z,2024-05-24T03:09:46.859Z,106460625,2080,36400,47.660247,-2.972944,261,15.33,2024-05-24T03:04:17.000Z,57.0,Diesel,66.0,65,DRIVE,DRIVER_AVAILABLE,7,34,1032,1032
2907,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T03:09:50.329Z,2024-05-24T03:14:46.532Z,106467430,2080,38400,47.689476,-3.032709,337,22.66,2024-05-24T03:09:17.000Z,84.0,Diesel,64.8,67,DRIVE,DRIVER_AVAILABLE,7,82,1112,1112
2908,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T03:14:50.003Z,2024-05-24T03:19:46.638Z,106474445,2080,38400,47.733131,-3.092191,332,21.85,2024-05-24T03:14:17.000Z,81.0,Diesel,64.8,67,DRIVE,DRIVER_AVAILABLE,6,85,1144,1144
2909,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-24T03:14:47.600Z,2024-05-24T03:19:48.439Z,106475005,0,38400,47.737591,-3.095817,331,22.57,2024-05-24T03:14:42.000Z,83.0,Diesel,64.8,67,DRIVE,,6,83,1184,1184
2910,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T03:19:50.331Z,2024-05-24T03:24:47.310Z,106481505,2080,38400,47.76741,-3.161776,287,22.71,2024-05-24T03:19:17.000Z,84.0,Diesel,65.2,67,DRIVE,DRIVER_AVAILABLE,5,86,1096,1096
2911,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T03:24:50.320Z,2024-05-24T03:29:46.185Z,106488480,2080,38400,47.787966,-3.244837,278,21.11,2024-05-24T03:24:17.000Z,79.0,Diesel,65.2,67,DRIVE,DRIVER_AVAILABLE,5,85,1128,1128
2912,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T03:29:50.347Z,2024-05-24T03:34:46.515Z,106495390,2080,38400,47.78705,-3.330853,244,23.81,2024-05-24T03:29:17.000Z,87.0,Diesel,64.8,67,DRIVE,DRIVER_AVAILABLE,6,82,1192,1192
2913,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-24T03:32:40.280Z,2024-05-24T03:37:42.350Z,106500040,0,38400,47.771614,-3.384574,286,22.17,2024-05-24T03:32:38.000Z,83.0,Diesel,63.6,67,DRIVE,,6,85,1152,1152
2914,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T03:34:50.350Z,2024-05-24T03:39:46.241Z,106502305,2080,38400,47.778064,-3.410667,266,22.74,2024-05-24T03:34:17.000Z,84.0,Diesel,64.0,68,DRIVE,DRIVER_AVAILABLE,6,86,1128,1128
2915,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T03:39:50.344Z,2024-05-24T03:44:45.934Z,106509365,2081,38400,47.820843,-3.46702,327,22.63,2024-05-24T03:39:17.000Z,84.0,Diesel,63.2,67,DRIVE,DRIVER_AVAILABLE,5,82,1072,1072
2916,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T03:44:50.338Z,2024-05-24T03:49:45.931Z,106516435,2081,38400,47.860163,-3.535753,289,23.89,2024-05-24T03:44:17.000Z,81.0,Diesel,62.8,66,DRIVE,DRIVER_AVAILABLE,4,82,1088,1096
2917,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T03:49:50.344Z,2024-05-24T03:54:46.105Z,106523150,2081,38400,47.87557,-3.618046,283,22.82,2024-05-24T03:49:17.000Z,85.0,Diesel,63.2,67,DRIVE,DRIVER_AVAILABLE,5,86,1160,1168
2918,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-24T03:50:43.057Z,2024-05-24T03:55:41.393Z,106525010,0,38400,47.877559,-3.642092,270,22.16,2024-05-24T03:50:37.000Z,82.0,Diesel,63.2,66,DRIVE,,5,86,1152,1152
2919,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T03:54:50.337Z,2024-05-24T03:59:46.358Z,106530195,2081,38400,47.88715,-3.706178,272,22.8,2024-05-24T03:54:17.000Z,85.0,Diesel,62.8,67,DRIVE,DRIVER_AVAILABLE,5,85,1120,1120
2920,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T03:59:50.340Z,2024-05-24T04:04:46.462Z,106537005,2081,38400,47.889468,-3.793085,284,22.74,2024-05-24T03:59:17.000Z,84.0,Diesel,62.4,66,DRIVE,DRIVER_AVAILABLE,5,86,1128,1128
2921,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T04:04:50.345Z,2024-05-24T04:09:46.596Z,106544055,2081,38400,47.915855,-3.873849,316,21.98,2024-05-24T04:04:17.000Z,82.0,Diesel,61.6,66,DRIVE,DRIVER_AVAILABLE,4,85,1168,1168
2922,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-24T04:08:35.737Z,2024-05-24T04:13:38.614Z,106550015,0,39600,47.946226,-3.935412,306,22.76,2024-05-24T04:08:35.000Z,85.0,Diesel,62.0,67,DRIVE,,4,87,1144,1144
2923,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T04:09:50.350Z,2024-05-24T04:14:46.449Z,106551030,2081,39600,47.95187,-3.945085,316,22.85,2024-05-24T04:09:17.000Z,84.0,Diesel,61.6,67,DRIVE,DRIVER_AVAILABLE,4,85,1136,1136
2924,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T04:14:50.344Z,2024-05-24T04:19:46.854Z,106558045,2081,39600,47.983876,-4.018952,297,22.09,2024-05-24T04:14:17.000Z,82.0,Diesel,60.8,66,DRIVE,DRIVER_AVAILABLE,5,84,1128,1128
2925,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T04:19:50.341Z,2024-05-24T04:24:46.237Z,106564950,2081,39600,48.021518,-4.083167,343,22.14,2024-05-24T04:19:18.000Z,82.0,Diesel,60.4,66,DRIVE,DRIVER_AVAILABLE,5,86,1160,1160
2926,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T04:24:50.347Z,2024-05-24T04:29:46.778Z,106571340,2081,39200,48.067743,-4.04832,16,21.1,2024-05-24T04:24:18.000Z,79.0,Diesel,60.4,67,DRIVE,DRIVER_AVAILABLE,5,84,1176,1176
2927,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-24T04:27:08.515Z,2024-05-24T04:32:03.693Z,106575030,0,39200,48.097292,-4.032166,16,22.08,2024-05-24T04:27:00.000Z,82.0,Diesel,60.4,67,DRIVE,,5,86,1160,1160
2928,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T04:29:50.351Z,2024-05-24T04:34:45.942Z,106578100,2081,39200,48.123244,-4.022294,1,22.18,2024-05-24T04:29:18.000Z,82.0,Diesel,60.4,66,DRIVE,DRIVER_AVAILABLE,6,83,1136,1136
2929,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T04:34:50.344Z,2024-05-24T04:39:46.491Z,106585075,2081,39200,48.179698,-4.044471,336,23.95,2024-05-24T04:34:18.000Z,87.0,Diesel,58.0,65,DRIVE,DRIVER_AVAILABLE,5,86,1184,1184
2930,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T04:39:50.347Z,2024-05-24T04:44:46.215Z,106591970,2082,39200,48.226795,-4.080597,288,21.35,2024-05-24T04:39:18.000Z,79.0,Diesel,59.2,66,DRIVE,DRIVER_AVAILABLE,5,86,1184,1184
2931,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T04:44:49.712Z,2024-05-24T04:49:46.665Z,106598820,2082,39200,48.274207,-4.118176,353,17.2,2024-05-24T04:44:18.000Z,65.0,Diesel,58.4,66,DRIVE,DRIVER_AVAILABLE,5,86,1128,1128
2932,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-24T04:45:41.344Z,2024-05-24T04:50:36.088Z,106600015,0,38800,48.281131,-4.127288,277,14.27,2024-05-24T04:45:32.000Z,53.0,Diesel,58.8,67,DRIVE,,6,90,1128,1128
2933,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T04:49:50.345Z,2024-05-24T04:54:49.905Z,106605090,2082,37600,48.302772,-4.182603,297,22.66,2024-05-24T04:49:18.000Z,84.0,Diesel,57.6,65,DRIVE,DRIVER_AVAILABLE,7,86,1152,1160
2934,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T04:54:50.350Z,2024-05-24T05:00:16.612Z,106611695,2082,40400,48.344824,-4.231289,342,17.69,2024-05-24T04:54:18.000Z,70.0,Diesel,58.0,65,DRIVE,DRIVER_AVAILABLE,7,84,1144,1152
2935,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T04:59:50.356Z,2024-05-24T05:04:47.067Z,106617780,2082,40000,48.378802,-4.287655,287,21.6,2024-05-24T04:59:18.000Z,78.0,Diesel,57.6,65,DRIVE,DRIVER_AVAILABLE,8,84,1144,1152
2936,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-05-24T05:31:10.358Z,2024-05-24T05:36:25.150Z,106632640,0,0,48.386803,-4.459312,221,0.0,2024-05-24T05:31:10.000Z,0.0,Diesel,56.4,0,WORK,DRIVER_AVAILABLE,0,0,0,0
2937,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-05-24T05:31:31.356Z,2024-05-24T05:36:25.448Z,106632645,0,0,48.386789,-4.459333,218,0.68,2024-05-24T05:31:31.000Z,2.0,Diesel,56.4,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
2938,XLRTEF5300G450805,DRIVER_2_WORKING_STATE_CHANGED,RFMS,2024-05-24T05:30:54.015Z,2024-05-24T05:36:26.563Z,106632625,0,0,48.386924,-4.459145,217,0.68,2024-05-24T05:30:52.000Z,3.0,Diesel,0.0,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
2939,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-05-24T05:30:52.637Z,2024-05-24T05:36:28.053Z,0,0,0,48.386924,-4.459145,217,0.68,2024-05-24T05:30:52.000Z,0.0,Diesel,0.0,0,,,0,0,0,0
2940,XLRTEF5300G450805,ENGINE_ON,RFMS,2024-05-24T05:30:51.171Z,2024-05-24T05:36:28.950Z,106632620,0,655350,48.38693,-4.459144,218,0.49,2024-05-24T05:30:51.000Z,0.0,Diesel,56.4,62,REST,REST,13,82,896,896
2941,XLRTEF5300G450805,IGNITION_ON,RFMS,2024-05-24T05:30:51.171Z,2024-05-24T05:36:29.051Z,106632620,0,655350,48.38693,-4.459144,218,0.49,2024-05-24T05:30:51.000Z,0.0,Diesel,0.0,62,REST,REST,20,82,2040,2040
2942,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T05:22:47.569Z,2024-05-24T05:36:31.269Z,0,0,0,48.386921,-4.459128,216,0.0,2024-05-24T05:22:29.000Z,0.0,Diesel,0.0,0,,,0,0,0,0
2943,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T05:19:49.646Z,2024-05-24T05:36:35.201Z,0,0,0,48.386919,-4.459122,216,0.0,2024-05-24T05:19:29.000Z,0.0,Diesel,102.0,0,,,0,0,0,0
2944,XLRTEF5300G450805,ENGINE_OFF,RFMS,2024-05-24T05:18:04.751Z,2024-05-24T05:36:39.023Z,0,0,0,48.386919,-4.459122,216,0.0,2024-05-24T05:18:04.000Z,0.0,Diesel,54.0,102,,,11,82,0,0
2945,XLRTEF5300G450805,IGNITION_OFF,RFMS,2024-05-24T05:18:02.154Z,2024-05-24T05:36:40.422Z,0,0,0,48.386919,-4.459122,216,0.0,2024-05-24T05:18:02.000Z,0.0,Diesel,54.0,102,,,11,82,0,0
2946,XLRTEF5300G450805,TIMER,RFMS,2024-05-24T05:18:01.355Z,2024-05-24T05:36:40.424Z,106632550,2082,655350,48.387124,-4.458898,200,3.05,2024-05-24T05:17:25.000Z,7.0,Diesel,54.0,62,WORK,DRIVER_AVAILABLE,11,82,928,920
2947,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-05-24T05:17:42.314Z,2024-05-24T05:36:41.725Z,106632620,0,0,48.386918,-4.459122,216,0.0,2024-05-24T05:17:42.000Z,0.0,Diesel,54.0,0,WORK,DRIVER_AVAILABLE,0,0,0,0
2948,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-05-24T05:17:10.317Z,2024-05-24T05:36:41.824Z,106632540,0,0,48.387538,-4.459029,146,2.34,2024-05-24T05:17:10.000Z,8.0,Diesel,54.0,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
2949,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-05-24T05:17:03.315Z,2024-05-24T05:36:43.528Z,106632530,0,0,48.387598,-4.459093,139,0.0,2024-05-24T05:17:03.000Z,0.0,Diesel,54.0,0,WORK,DRIVER_AVAILABLE,0,0,0,0
2950,XLRTEF5300G450805,TIMER,RFMS,2024-05-25T02:22:28.846Z,2024-05-25T02:28:15.534Z,107113640,2089,655350,49.451045,0.272093,332,0.0,2024-05-25T02:21:48.000Z,0.0,Diesel,31.2,58,WORK,REST,9,41,1024,1024
2951,XLRTEF5300G450805,DRIVER_2_WORKING_STATE_CHANGED,RFMS,2024-05-25T02:22:08.811Z,2024-05-25T02:28:17.562Z,107113645,0,0,49.451068,0.272119,38,1.3,2024-05-25T02:22:08.000Z,4.0,Diesel,31.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
2952,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-05-25T02:22:08.811Z,2024-05-25T02:28:17.635Z,107113645,0,0,49.451068,0.272119,38,1.3,2024-05-25T02:22:08.000Z,4.0,Diesel,31.2,0,DRIVE,DRIVER_AVAILABLE,0,0,0,0
2953,XLRTEF5300G450805,TIMER,RFMS,2024-05-25T02:17:28.524Z,2024-05-25T02:28:26.271Z,107113640,2089,655350,49.45104,0.272105,332,0.0,2024-05-25T02:16:48.000Z,0.0,Diesel,31.6,58,WORK,REST,9,34,1080,1080
2954,XLRTEF5300G450805,DRIVER_1_WORKING_STATE_CHANGED,RFMS,2024-05-25T02:15:28.112Z,2024-05-25T02:28:30.986Z,107113640,0,0,49.45104,0.272105,332,0.0,2024-05-25T02:15:27.000Z,0.0,Diesel,31.6,0,DRIVER_AVAILABLE,REST,0,0,0,0
2955,XLRTEF5300G450805,ENGINE_ON,RFMS,2024-05-25T02:14:24.112Z,2024-05-25T02:28:34.389Z,107113640,0,0,49.451038,0.272114,332,0.0,2024-05-25T02:14:23.000Z,0.0,Diesel,31.6,58,REST,REST,9,28,632,632
2956,XLRTEF5300G450805,IGNITION_ON,RFMS,2024-05-25T02:14:20.271Z,2024-05-25T02:28:34.890Z,107113640,0,0,49.451038,0.272114,332,0.0,2024-05-25T02:14:19.000Z,0.0,Diesel,0.0,58,REST,REST,20,28,2040,2040
2957,XLRTEF5300G450805,TIMER,RFMS,2024-05-25T02:27:28.839Z,2024-05-25T02:32:30.153Z,107117830,2090,30800,49.485096,0.263401,3,22.64,2024-05-25T02:26:48.000Z,84.0,Diesel,31.6,59,DRIVE,DRIVER_AVAILABLE,9,84,1040,1040
2958,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-25T02:32:12.234Z,2024-05-25T02:37:16.783Z,107125025,0,30800,49.534394,0.316247,40,22.8,2024-05-25T02:32:05.000Z,85.0,Diesel,32.0,60,DRIVE,,8,83,1024,1024
2959,XLRTEF5300G450805,TIMER,RFMS,2024-05-25T02:32:28.841Z,2024-05-25T02:37:29.064Z,107124625,2090,30800,49.531519,0.313254,28,22.75,2024-05-25T02:31:48.000Z,84.0,Diesel,32.0,60,DRIVE,DRIVER_AVAILABLE,8,83,1024,1024
2960,XLRTEF5300G450805,TIMER,RFMS,2024-05-25T02:37:28.846Z,2024-05-25T02:42:28.146Z,107130795,2090,30400,49.570104,0.361851,91,22.62,2024-05-25T02:36:48.000Z,84.0,Diesel,30.4,59,DRIVE,DRIVER_AVAILABLE,7,83,1008,1016
2961,XLRTEF5300G450805,TIMER,RFMS,2024-05-25T02:42:28.841Z,2024-05-25T02:47:28.672Z,107137745,2090,30400,49.586617,0.44667,37,22.81,2024-05-25T02:41:48.000Z,84.0,Diesel,30.8,58,DRIVE,DRIVER_AVAILABLE,7,82,1072,1072
2962,XLRTEF5300G450805,TIMER,RFMS,2024-05-25T02:47:28.844Z,2024-05-25T02:52:28.536Z,107144800,2090,30400,49.613313,0.522795,73,22.69,2024-05-25T02:46:48.000Z,84.0,Diesel,30.4,58,DRIVE,DRIVER_AVAILABLE,7,83,1056,1056
2963,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-25T02:50:35.011Z,2024-05-25T02:55:37.604Z,107150040,0,30400,49.620969,0.591269,73,22.85,2024-05-25T02:50:30.000Z,84.0,Diesel,30.0,58,DRIVE,,8,82,1048,1048
2964,XLRTEF5300G450805,TIMER,RFMS,2024-05-25T02:52:28.847Z,2024-05-25T02:57:29.128Z,107151875,2090,30400,49.628772,0.612451,73,22.57,2024-05-25T02:51:48.000Z,84.0,Diesel,29.6,58,DRIVE,DRIVER_AVAILABLE,7,85,1048,1048
2965,XLRTEF5300G450805,TIMER,RFMS,2024-05-25T02:57:28.841Z,2024-05-25T03:02:27.885Z,107158940,2090,30400,49.639421,0.704797,91,22.76,2024-05-25T02:56:48.000Z,84.0,Diesel,29.2,58,DRIVE,DRIVER_AVAILABLE,7,84,1024,1024
2966,XLRTEF5300G450805,TIMER,RFMS,2024-05-25T03:02:28.844Z,2024-05-25T03:07:28.915Z,107165900,2090,30400,49.652151,0.793576,51,22.72,2024-05-25T03:01:48.000Z,84.0,Diesel,29.6,58,DRIVE,DRIVER_AVAILABLE,7,84,1120,1120
2967,XLRTEF5300G450805,TIMER,RFMS,2024-05-25T03:07:28.849Z,2024-05-25T03:12:29.137Z,107172970,2090,30400,49.655984,0.88347,88,22.8,2024-05-25T03:06:48.000Z,85.0,Diesel,29.2,58,DRIVE,DRIVER_AVAILABLE,7,85,1104,1104
2968,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-25T03:08:17.690Z,2024-05-25T03:13:22.369Z,107175025,0,30400,49.659636,0.910199,66,22.83,2024-05-25T03:08:15.000Z,84.0,Diesel,29.2,58,DRIVE,,7,82,1104,1104
2969,XLRTEF5300G450805,TIMER,RFMS,2024-05-25T03:12:28.841Z,2024-05-25T03:17:29.218Z,107180045,2090,30400,49.645564,0.965679,112,22.69,2024-05-25T03:11:48.000Z,84.0,Diesel,28.8,58,DRIVE,DRIVER_AVAILABLE,7,82,1096,1096
2970,XLRTEF5300G450805,TIMER,RFMS,2024-05-25T03:17:28.844Z,2024-05-25T03:22:28.191Z,107187115,2090,30400,49.638744,1.057936,79,22.77,2024-05-25T03:16:48.000Z,84.0,Diesel,28.4,58,DRIVE,DRIVER_AVAILABLE,8,85,1080,1080
2971,XLRTEF5300G450805,TIMER,RFMS,2024-05-25T03:22:28.849Z,2024-05-25T03:27:29.025Z,107194190,2090,30400,49.6341,1.150271,75,22.77,2024-05-25T03:21:48.000Z,84.0,Diesel,28.0,58,DRIVE,DRIVER_AVAILABLE,7,82,1072,1080
2972,XLRTEF5300G450805,DISTANCE_TRAVELLED,RFMS,2024-05-25T03:26:00.364Z,2024-05-25T03:31:03.629Z,107200010,0,30400,49.642554,1.226553,65,22.05,2024-05-25T03:25:56.000Z,82.0,Diesel,28.0,57,DRIVE,,6,82,1064,1064
2973,XLRTEF5300G450805,TIMER,RFMS,2024-05-25T03:27:28.841Z,2024-05-25T03:32:28.917Z,107201110,2091,30400,49.646174,1.239907,74,14.36,2024-05-25T03:26:48.000Z,54.0,Diesel,27.6,57,DRIVE,DRIVER_AVAILABLE,6,81,1168,1168
2974,XLRTEF5300G450805,TIMER,RFMS,2024-05-25T03:32:28.847Z,2024-05-25T03:37:28.915Z,107207185,2091,30400,49.665164,1.31043,41,22.39,2024-05-25T03:31:48.000Z,83.0,Diesel,27.2,56,DRIVE,DRIVER_AVAILABLE,5,86,1168,1168
